Catalogo;Curso;NivelCurso;Habilitacao;Disciplina;NivelDisciplina
1975;11;G;AC;ET920;G
1975;11;G;AD;EA869;G
1975;11;G;AD;EA870;G
1975;11;G;AD;EE821;G
1975;11;G;AD;EH822;G
1975;11;G;AD;ET815;G
1975;11;G;AD;ET856;G
1975;11;G;AD;ET857;G
1975;11;G;AD;ET920;G
1975;11;G;AE;EA051;G
1975;11;G;AE;EA060;G
1975;11;G;AE;EA869;G
1975;11;G;AE;EA870;G
1975;11;G;AE;EA931;G
1975;11;G;AE;EA950;G
1975;11;G;AE;EA960;G
1975;11;G;AE;EE881;G
1975;11;G;AE;EE882;G
1975;11;G;AE;EH822;G
1975;11;G;AE;ET815;G
1975;16;G;AA;HC461;G
1975;16;G;AA;HC462;G
1975;16;G;AA;HC561;G
1975;16;G;AA;HC761;G
1975;16;G;AA;HS861;G
1975;16;G;AB;HC741;G
1975;16;G;AB;HC742;G
1975;16;G;AB;HC841;G
1975;16;G;AB;HC842;G
1975;16;G;AC;HC651;G
1975;16;G;AC;HC652;G
1975;16;G;AC;HC751;G
1975;16;G;AC;HC752;G
1975;16;G;AE;EL300;G
1975;16;G;AE;EL410;G
1975;16;G;AE;EL520;G
1975;16;G;AE;EL530;G
1975;16;G;AE;EL640;G
1975;16;G;AE;EL750;G
1975;16;G;AE;EL762;G
1975;16;G;AE;EL872;G
1975;16;G;AE;HC461;G
1975;16;G;AE;HC561;G
1975;16;G;AE;HC761;G
1975;16;G;AE;HS861;G
1975;16;G;AF;EL300;G
1975;16;G;AF;EL410;G
1975;16;G;AF;EL520;G
1975;16;G;AF;EL530;G
1975;16;G;AF;EL640;G
1975;16;G;AF;EL750;G
1975;16;G;AF;EL762;G
1975;16;G;AF;EL872;G
1975;16;G;AF;HC741;G
1975;16;G;AF;HC742;G
1975;16;G;AF;HC841;G
1975;16;G;AF;HC842;G
1975;16;G;AG;EL300;G
1975;16;G;AG;EL410;G
1975;16;G;AG;EL520;G
1975;16;G;AG;EL530;G
1975;16;G;AG;EL640;G
1975;16;G;AG;EL750;G
1975;16;G;AG;EL762;G
1975;16;G;AG;EL872;G
1975;16;G;AG;HC651;G
1975;16;G;AG;HC652;G
1975;16;G;AG;HC751;G
1975;16;G;AG;HC752;G
1975;16;G;AK;EL300;G
1975;16;G;AK;EL410;G
1975;16;G;AK;EL520;G
1975;16;G;AK;EL530;G
1975;16;G;AK;EL640;G
1975;16;G;AK;EL750;G
1975;16;G;AK;EL762;G
1975;16;G;AK;EL872;G
1975;16;G;AK;HC651;G
1975;16;G;AK;HC652;G
1975;16;G;AK;HC751;G
1975;16;G;AK;HC752;G
1975;18;G;AB;EL300;G
1975;18;G;AB;EL410;G
1975;18;G;AB;EL520;G
1975;18;G;AB;EL530;G
1975;18;G;AB;EL640;G
1975;18;G;AB;EL750;G
1975;18;G;AB;EL784;G
1975;18;G;AB;EL894;G
1975;18;G;AB;HL105;G
1975;18;G;AB;HL106;G
1975;18;G;AB;HL107;G
1975;18;G;AB;HL108;G
1975;18;G;AB;HL206;G
1975;18;G;AB;HL207;G
1975;20;G;AA;EP571;G
1975;20;G;AA;EP671;G
1975;20;G;AA;EP772;G
1975;20;G;AA;EP773;G
1975;20;G;AA;EP774;G
1975;20;G;AA;EP851;G
1975;20;G;AA;EP872;G
1975;20;G;AB;EP591;G
1975;20;G;AB;EP691;G
1975;20;G;AB;EP783;G
1975;20;G;AB;EP792;G
1975;20;G;AB;EP851;G
1975;20;G;AB;EP892;G
1975;20;G;AC;EP581;G
1975;20;G;AC;EP681;G
1975;20;G;AC;EP782;G
1975;20;G;AC;EP783;G
1975;20;G;AC;EP882;G
1975;20;G;AC;EP883;G
1975;20;G;AP;EP553;G
1975;20;G;AP;EP653;G
1975;20;G;AP;EP753;G
1975;20;G;AP;EP852;G
1975;20;G;AP;EP853;G
1976;1;G;AA;MA303;G
1976;1;G;AA;MA325;G
1976;1;G;AA;MA501;G
1976;1;G;AA;MA503;G
1976;1;G;AA;MA553;G
1976;1;G;AA;MA561;G
1976;1;G;AA;MA604;G
1976;1;G;AA;MA661;G
1976;1;G;AA;MA671;G
1976;1;G;AA;MA702;G
1976;1;G;AA;MA751;G
1976;1;G;AA;MA771;G
1976;1;G;AA;MA802;G
1976;1;G;AA;MA871;G
1976;1;G;AB;EL300;G
1976;1;G;AB;EL410;G
1976;1;G;AB;EL520;G
1976;1;G;AB;EL530;G
1976;1;G;AB;EL640;G
1976;1;G;AB;EL750;G
1976;1;G;AB;EL765;G
1976;1;G;AB;EL875;G
1976;1;G;AB;MA221;G
1976;1;G;AB;MA361;G
1976;1;G;AB;MA461;G
1976;1;G;AB;MA699;G
1976;3;G;AA;MC618;G
1976;3;G;AA;MC628;G
1976;3;G;AA;MC771;G
1976;3;G;AA;MC812;G
1976;3;G;AA;MC827;G
1976;3;G;AB;HE534;G
1976;3;G;AB;HE638;G
1976;3;G;AB;HE739;G
1976;3;G;AB;HE839;G
1976;3;G;AB;MC518;G
1976;3;G;AB;MC717;G
1976;3;G;AB;MC727;G
1976;3;G;AB;MC740;G
1976;3;G;AC;MA501;G
1976;3;G;AC;MC518;G
1976;3;G;AC;MC628;G
1976;3;G;AC;MS611;G
1976;3;G;AC;MS615;G
1976;3;G;AC;MS666;G
1976;4;G;AA;F 591;G
1976;4;G;AA;F 604;G
1976;4;G;AA;F 762;G
1976;4;G;AB;EL300;G
1976;4;G;AB;EL410;G
1976;4;G;AB;EL520;G
1976;4;G;AB;EL530;G
1976;4;G;AB;EL640;G
1976;4;G;AB;EL750;G
1976;4;G;AB;EL763;G
1976;4;G;AB;EL873;G
1976;4;G;AB;F 809;G
1976;5;G;AA;HL112;G
1976;5;G;AA;HL212;G
1976;5;G;AA;MC111;G
1976;5;G;AB;EL300;G
1976;5;G;AB;EL410;G
1976;5;G;AB;EL520;G
1976;5;G;AB;EL530;G
1976;5;G;AB;EL640;G
1976;5;G;AB;EL750;G
1976;5;G;AB;EL767;G
1976;5;G;AB;EL877;G
1976;6;G;AA;MD732;G
1976;6;G;AB;MD732;G
1976;6;G;AD;EL300;G
1976;6;G;AD;EL410;G
1976;6;G;AD;EL520;G
1976;6;G;AD;EL530;G
1976;6;G;AD;EL640;G
1976;6;G;AD;EL750;G
1976;6;G;AD;EL761;G
1976;6;G;AD;EL871;G
1976;10;G;AB;EA721;G
1976;10;G;AB;EA722;G
1976;10;G;AB;EH721;G
1976;10;G;AB;EH741;G
1976;10;G;AB;EH841;G
1976;10;G;AB;EH911;G
1976;10;G;AB;EM091;G
1976;10;G;AC;EH744;G
1976;10;G;AC;EM060;G
1976;10;G;AC;EM720;G
1976;10;G;AC;EM760;G
1976;10;G;AC;EM830;G
1976;10;G;AC;EM835;G
1976;10;G;AC;EM935;G
1976;10;G;AC;EM940;G
1976;10;G;AC;EM945;G
1976;10;G;AD;EE618;G
1976;10;G;AD;EH744;G
1976;10;G;AD;EM060;G
1976;10;G;AD;EM720;G
1976;10;G;AD;EM760;G
1976;10;G;AD;EM820;G
1976;10;G;AD;EM850;G
1976;10;G;AD;EM950;G
1976;10;G;AD;EM960;G
1976;11;G;AE;EA612;G
1976;11;G;AE;EA869;G
1976;11;G;AE;EA870;G
1976;11;G;AE;EA950;G
1976;11;G;AE;EE881;G
1976;11;G;AE;EE882;G
1976;11;G;AE;EH822;G
1976;11;G;AE;ET815;G
1976;11;G;AF;EA612;G
1976;11;G;AF;EE821;G
1976;11;G;AF;EE822;G
1976;11;G;AF;EE826;G
1976;11;G;AF;EE827;G
1976;11;G;AF;EE855;G
1976;11;G;AF;EE881;G
1976;11;G;AF;EE882;G
1976;11;G;AF;EE986;G
1976;11;G;AF;EE987;G
1976;11;G;AG;EA869;G
1976;11;G;AG;EA870;G
1976;11;G;AG;EH822;G
1976;11;G;AG;ET815;G
1976;11;G;AG;ET856;G
1976;11;G;AG;ET857;G
1976;11;G;AG;ET920;G
1976;11;G;AH;EA612;G
1976;11;G;AH;EA869;G
1976;11;G;AH;EA870;G
1976;11;G;AH;EE821;G
1976;11;G;AH;EE822;G
1976;11;G;AH;EE826;G
1976;11;G;AH;EE827;G
1976;11;G;AH;EE881;G
1976;11;G;AH;EE882;G
1976;13;G;AA;TA612;G
1976;13;G;AA;TA718;G
1976;13;G;AA;TA818;G
1976;13;G;AA;TA820;G
1976;13;G;AA;TA821;G
1976;13;G;AA;TA921;G
1976;13;G;AA;TA922;G
1976;13;G;AB;TA601;G
1976;13;G;AB;TA626;G
1976;13;G;AB;TA701;G
1976;13;G;AB;TA800;G
1976;13;G;AB;TA900;G
1976;13;G;AB;TA901;G
1976;13;G;AB;TA911;G
1976;13;G;AB;TA930;G
1976;16;G;AE;EL300;G
1976;16;G;AE;EL410;G
1976;16;G;AE;EL520;G
1976;16;G;AE;EL530;G
1976;16;G;AE;EL640;G
1976;16;G;AE;EL750;G
1976;16;G;AE;EL762;G
1976;16;G;AE;EL872;G
1976;16;G;AF;EL300;G
1976;16;G;AF;EL410;G
1976;16;G;AF;EL520;G
1976;16;G;AF;EL530;G
1976;16;G;AF;EL640;G
1976;16;G;AF;EL750;G
1976;16;G;AF;EL762;G
1976;16;G;AF;EL872;G
1976;16;G;AG;EL300;G
1976;16;G;AG;EL410;G
1976;16;G;AG;EL520;G
1976;16;G;AG;EL530;G
1976;16;G;AG;EL640;G
1976;16;G;AG;EL750;G
1976;16;G;AG;EL762;G
1976;16;G;AG;EL872;G
1976;16;G;AH;EL300;G
1976;16;G;AH;EL410;G
1976;16;G;AH;EL520;G
1976;16;G;AH;EL530;G
1976;16;G;AH;EL640;G
1976;16;G;AH;EL750;G
1976;16;G;AH;EL762;G
1976;16;G;AH;EL872;G
1976;19;G;AA;HC883;G
1976;19;G;AB;EL200;G
1976;19;G;AB;EL300;G
1976;19;G;AB;EL400;G
1976;19;G;AB;EL648;G
1976;19;G;AB;EL768;G
1976;19;G;AB;EL878;G
1976;20;G;AA;EP571;G
1976;20;G;AA;EP671;G
1976;20;G;AA;EP772;G
1976;20;G;AA;EP773;G
1976;20;G;AA;EP774;G
1976;20;G;AA;EP851;G
1976;20;G;AA;EP872;G
1976;20;G;AB;EP591;G
1976;20;G;AB;EP691;G
1976;20;G;AB;EP783;G
1976;20;G;AB;EP792;G
1976;20;G;AB;EP851;G
1976;20;G;AB;EP892;G
1976;20;G;AC;EP581;G
1976;20;G;AC;EP681;G
1976;20;G;AC;EP782;G
1976;20;G;AC;EP783;G
1976;20;G;AC;EP882;G
1976;20;G;AC;EP883;G
1976;20;G;AP;EP553;G
1976;20;G;AP;EP653;G
1976;20;G;AP;EP753;G
1976;20;G;AP;EP852;G
1976;20;G;AP;EP853;G
1977;1;G;AA;MA241;G
1977;1;G;AA;MA325;G
1977;1;G;AA;MA501;G
1977;1;G;AA;MA503;G
1977;1;G;AA;MA553;G
1977;1;G;AA;MA561;G
1977;1;G;AA;MA571;G
1977;1;G;AA;MA604;G
1977;1;G;AA;MA661;G
1977;1;G;AA;MA699;G
1977;1;G;AA;MA702;G
1977;1;G;AA;MA751;G
1977;1;G;AA;MA771;G
1977;1;G;AA;MA802;G
1977;1;G;AA;MA806;G
1977;1;G;AA;MA807;G
1977;1;G;AA;MA871;G
1977;1;G;AA;MC211;G
1977;1;G;AA;MS415;G
1977;1;G;AB;EL300;G
1977;1;G;AB;EL410;G
1977;1;G;AB;EL520;G
1977;1;G;AB;EL530;G
1977;1;G;AB;EL644;G
1977;1;G;AB;EL750;G
1977;1;G;AB;EL765;G
1977;1;G;AB;EL875;G
1977;1;G;AB;MA241;G
1977;1;G;AB;MA361;G
1977;1;G;AB;MA461;G
1977;1;G;AB;MA571;G
1977;1;G;AB;MA699;G
1977;1;G;AD;EA616;G
1977;1;G;AD;EA617;G
1977;1;G;AD;EA721;G
1977;1;G;AD;EA722;G
1977;1;G;AD;MC512;G
1977;1;G;AD;MC612;G
1977;1;G;AD;MS511;G
1977;1;G;AD;MS515;G
1977;1;G;AD;MS528;G
1977;1;G;AD;MS611;G
1977;1;G;AD;MS613;G
1977;1;G;AD;MS615;G
1977;1;G;AD;MS666;G
1977;1;G;AD;MS888;G
1977;3;G;AA;MC618;G
1977;3;G;AA;MC628;G
1977;3;G;AA;MC771;G
1977;3;G;AA;MC812;G
1977;3;G;AA;MC827;G
1977;3;G;AB;HE534;G
1977;3;G;AB;HE638;G
1977;3;G;AB;HE739;G
1977;3;G;AB;HE839;G
1977;3;G;AB;MC518;G
1977;3;G;AB;MC717;G
1977;3;G;AB;MC727;G
1977;3;G;AB;MC740;G
1977;3;G;AC;MA501;G
1977;3;G;AC;MC628;G
1977;3;G;AC;MS611;G
1977;3;G;AC;MS615;G
1977;4;G;AA;F 415;G
1977;4;G;AA;F 500;G
1977;4;G;AA;F 604;G
1977;4;G;AA;F 715;G
1977;4;G;AB;EL300;G
1977;4;G;AB;EL410;G
1977;4;G;AB;EL520;G
1977;4;G;AB;EL530;G
1977;4;G;AB;EL643;G
1977;4;G;AB;EL750;G
1977;4;G;AB;EL763;G
1977;4;G;AB;EL873;G
1977;4;G;AB;Q 201;G
1977;4;G;AB;Q 202;G
1977;5;G;AA;HL112;G
1977;5;G;AA;HL212;G
1977;5;G;AA;MC111;G
1977;5;G;AA;Q 543;G
1977;5;G;AA;Q 632;G
1977;5;G;AA;Q 643;G
1977;5;G;AA;Q 711;G
1977;5;G;AA;Q 811;G
1977;5;G;AB;EL300;G
1977;5;G;AB;EL410;G
1977;5;G;AB;EL530;G
1977;5;G;AB;EL645;G
1977;5;G;AB;EL750;G
1977;5;G;AB;EL767;G
1977;5;G;AB;EL877;G
1977;6;G;AA;BT762;G
1977;6;G;AA;BZ842;G
1977;6;G;AA;MD732;G
1977;6;G;AB;BT762;G
1977;6;G;AB;BZ842;G
1977;6;G;AB;MD732;G
1977;6;G;AD;EL300;G
1977;6;G;AD;EL410;G
1977;6;G;AD;EL520;G
1977;6;G;AD;EL530;G
1977;6;G;AD;EL641;G
1977;6;G;AD;EL750;G
1977;6;G;AD;EL761;G
1977;6;G;AD;EL871;G
1977;10;G;AA;EE821;G
1977;10;G;AA;EE822;G
1977;10;G;AA;EE826;G
1977;10;G;AA;EE827;G
1977;10;G;AA;EE881;G
1977;10;G;AA;EE882;G
1977;10;G;AA;EE931;G
1977;10;G;AA;EE932;G
1977;10;G;AA;EE986;G
1977;10;G;AA;EE987;G
1977;10;G;AG;EE831;G
1977;10;G;AG;EE832;G
1977;10;G;AG;EE881;G
1977;10;G;AG;EE882;G
1977;10;G;AG;EM822;G
1977;10;G;AG;ET815;G
1977;10;G;AG;ET910;G
1977;10;G;AG;ET920;G
1977;10;G;AG;ET940;G
1977;10;G;AH;EM034;G
1977;10;G;AH;EM061;G
1977;10;G;AH;EM771;G
1977;10;G;AH;EM814;G
1977;10;G;AH;EM913;G
1977;10;G;AH;EM944;G
1977;10;G;AI;EM735;G
1977;10;G;AI;EM830;G
1977;10;G;AI;EM835;G
1977;10;G;AI;EM842;G
1977;10;G;AI;EM843;G
1977;10;G;AI;EM937;G
1977;10;G;AI;EM943;G
1977;10;G;AJ;EA616;G
1977;10;G;AJ;EA617;G
1977;10;G;AJ;EM060;G
1977;10;G;AJ;EM850;G
1977;10;G;AJ;EM920;G
1977;10;G;AJ;EM961;G
1977;10;G;AJ;EM962;G
1977;10;G;AJ;EM971;G
1977;10;G;AK;EA616;G
1977;10;G;AK;EA617;G
1977;10;G;AK;EA721;G
1977;10;G;AK;EA722;G
1977;10;G;AK;EM011;G
1977;10;G;AK;EM060;G
1977;10;G;AK;EM910;G
1977;10;G;AK;EM920;G
1977;10;G;AK;EM961;G
1977;10;G;AK;ET915;G
1977;10;G;AK;ET950;G
1977;11;G;AA;EE821;G
1977;11;G;AA;EE822;G
1977;11;G;AA;EE826;G
1977;11;G;AA;EE827;G
1977;11;G;AA;EE881;G
1977;11;G;AA;EE882;G
1977;11;G;AA;EE931;G
1977;11;G;AA;EE932;G
1977;11;G;AA;EE986;G
1977;11;G;AB;EA078;G
1977;11;G;AB;EA079;G
1977;11;G;AB;EE826;G
1977;11;G;AB;EE827;G
1977;11;G;AB;EE881;G
1977;11;G;AB;EE882;G
1977;11;G;AB;EE931;G
1977;11;G;AB;EE932;G
1977;11;G;AE;EA932;G
1977;11;G;AE;EA950;G
1977;11;G;AE;EE881;G
1977;11;G;AE;EE882;G
1977;11;G;AE;EM822;G
1977;11;G;AE;ET815;G
1977;11;G;AG;EE831;G
1977;11;G;AG;EE832;G
1977;11;G;AG;EE881;G
1977;11;G;AG;EE882;G
1977;11;G;AG;EM822;G
1977;11;G;AG;ET815;G
1977;11;G;AG;ET910;G
1977;11;G;AG;ET920;G
1977;11;G;AG;ET940;G
1977;11;G;AI;EE831;G
1977;11;G;AI;EE832;G
1977;11;G;AI;EM011;G
1977;11;G;AI;EM620;G
1977;11;G;AI;EM713;G
1977;11;G;AI;EM910;G
1977;11;G;AI;EM920;G
1977;11;G;AI;ET001;G
1977;11;G;AI;ET015;G
1977;11;G;AI;ET815;G
1977;11;G;AI;ET910;G
1977;11;G;AI;ET915;G
1977;11;G;AI;ET925;G
1977;11;G;AI;ET950;G
1977;11;G;AI;ET970;G
1977;12;G;AA;EC960;G
1977;12;G;AB;EC915;G
1977;13;G;AA;TA612;G
1977;13;G;AA;TA718;G
1977;13;G;AA;TA818;G
1977;13;G;AA;TA821;G
1977;13;G;AA;TA921;G
1977;13;G;AA;TA922;G
1977;13;G;AB;TA601;G
1977;13;G;AB;TA626;G
1977;13;G;AB;TA701;G
1977;13;G;AB;TA800;G
1977;13;G;AB;TA900;G
1977;13;G;AB;TA901;G
1977;13;G;AB;TA911;G
1977;13;G;AB;TA930;G
1977;16;G;AE;EL300;G
1977;16;G;AE;EL410;G
1977;16;G;AE;EL520;G
1977;16;G;AE;EL530;G
1977;16;G;AE;EL642;G
1977;16;G;AE;EL750;G
1977;16;G;AE;EL762;G
1977;16;G;AE;EL872;G
1977;16;G;AF;EL300;G
1977;16;G;AF;EL410;G
1977;16;G;AF;EL520;G
1977;16;G;AF;EL530;G
1977;16;G;AF;EL642;G
1977;16;G;AF;EL750;G
1977;16;G;AF;EL762;G
1977;16;G;AF;EL872;G
1977;16;G;AG;EL300;G
1977;16;G;AG;EL410;G
1977;16;G;AG;EL520;G
1977;16;G;AG;EL530;G
1977;16;G;AG;EL642;G
1977;16;G;AG;EL750;G
1977;16;G;AG;EL762;G
1977;16;G;AG;EL872;G
1977;16;G;AH;EL300;G
1977;16;G;AH;EL410;G
1977;16;G;AH;EL520;G
1977;16;G;AH;EL530;G
1977;16;G;AH;EL642;G
1977;16;G;AH;EL750;G
1977;16;G;AH;EL762;G
1977;16;G;AH;EL872;G
1977;16;G;AK;EL300;G
1977;16;G;AK;EL410;G
1977;16;G;AK;EL520;G
1977;16;G;AK;EL530;G
1977;16;G;AK;EL642;G
1977;16;G;AK;EL750;G
1977;16;G;AK;EL762;G
1977;16;G;AK;EL872;G
1977;19;G;AA;HL100;G
1977;19;G;AB;EL200;G
1977;19;G;AB;EL300;G
1977;19;G;AB;EL400;G
1977;19;G;AB;EL648;G
1977;19;G;AB;EL768;G
1977;19;G;AB;EL878;G
1977;20;G;AA;EP571;G
1977;20;G;AA;EP671;G
1977;20;G;AA;EP772;G
1977;20;G;AA;EP773;G
1977;20;G;AA;EP774;G
1977;20;G;AA;EP872;G
1977;20;G;AA;EP873;G
1977;20;G;AB;EP591;G
1977;20;G;AB;EP691;G
1977;20;G;AB;EP783;G
1977;20;G;AB;EP792;G
1977;20;G;AB;EP851;G
1977;20;G;AB;EP892;G
1977;20;G;AC;EP581;G
1977;20;G;AC;EP681;G
1977;20;G;AC;EP782;G
1977;20;G;AC;EP783;G
1977;20;G;AC;EP882;G
1977;20;G;AC;EP883;G
1977;20;G;AD;EP553;G
1977;20;G;AD;EP653;G
1977;20;G;AD;EP753;G
1977;20;G;AD;EP774;G
1977;20;G;AD;EP851;G
1977;20;G;AD;EP852;G
1977;20;G;AD;EP853;G
1977;20;G;AP;EP553;G
1977;20;G;AP;EP653;G
1977;20;G;AP;EP753;G
1977;20;G;AP;EP852;G
1977;20;G;AP;EP853;G
1978;1;G;AA;MA325;G
1978;1;G;AA;MA501;G
1978;1;G;AA;MA503;G
1978;1;G;AA;MA553;G
1978;1;G;AA;MA561;G
1978;1;G;AA;MA571;G
1978;1;G;AA;MA604;G
1978;1;G;AA;MA661;G
1978;1;G;AA;MA699;G
1978;1;G;AA;MA702;G
1978;1;G;AA;MA751;G
1978;1;G;AA;MA771;G
1978;1;G;AA;MA802;G
1978;1;G;AA;MA806;G
1978;1;G;AA;MA807;G
1978;1;G;AA;MA871;G
1978;1;G;AA;MC211;G
1978;1;G;AA;MS328;G
1978;1;G;AA;MS415;G
1978;1;G;AB;BC313;G
1978;1;G;AB;BE453;G
1978;1;G;AB;BG323;G
1978;1;G;AB;BO463;G
1978;1;G;AB;BT330;G
1978;1;G;AB;BZ443;G
1978;1;G;AB;EL200;G
1978;1;G;AB;EL300;G
1978;1;G;AB;EL400;G
1978;1;G;AB;EL500;G
1978;1;G;AB;EL510;G
1978;1;G;AB;EL610;G
1978;1;G;AB;EL705;G
1978;1;G;AB;EL715;G
1978;1;G;AB;EL815;G
1978;1;G;AB;MA241;G
1978;1;G;AB;MA361;G
1978;1;G;AB;MA461;G
1978;1;G;AB;MA571;G
1978;1;G;AB;MA699;G
1978;1;G;AB;Q 205;G
1978;1;G;AD;EA616;G
1978;1;G;AD;EA617;G
1978;1;G;AD;EA721;G
1978;1;G;AD;EA722;G
1978;1;G;AD;MA501;G
1978;1;G;AD;MA503;G
1978;1;G;AD;MC211;G
1978;1;G;AD;MC512;G
1978;1;G;AD;MC612;G
1978;1;G;AD;MS328;G
1978;1;G;AD;MS415;G
1978;1;G;AD;MS511;G
1978;1;G;AD;MS515;G
1978;1;G;AD;MS528;G
1978;1;G;AD;MS611;G
1978;1;G;AD;MS613;G
1978;1;G;AD;MS615;G
1978;1;G;AD;MS666;G
1978;1;G;AD;MS888;G
1978;3;G;AA;MC618;G
1978;3;G;AA;MC628;G
1978;3;G;AA;MC771;G
1978;3;G;AA;MC812;G
1978;3;G;AA;MC827;G
1978;3;G;AB;HE534;G
1978;3;G;AB;HE638;G
1978;3;G;AB;HE739;G
1978;3;G;AB;HE839;G
1978;3;G;AB;MC518;G
1978;3;G;AB;MC717;G
1978;3;G;AB;MC727;G
1978;3;G;AB;MC740;G
1978;3;G;AC;MA501;G
1978;3;G;AC;MC518;G
1978;3;G;AC;MC628;G
1978;3;G;AC;MS611;G
1978;3;G;AC;MS615;G
1978;4;G;AA;F 415;G
1978;4;G;AA;F 604;G
1978;4;G;AA;F 715;G
1978;4;G;AA;F 809;G
1978;4;G;AB;BC313;G
1978;4;G;AB;BE453;G
1978;4;G;AB;BG323;G
1978;4;G;AB;BO463;G
1978;4;G;AB;BT330;G
1978;4;G;AB;BZ443;G
1978;4;G;AB;EL200;G
1978;4;G;AB;EL300;G
1978;4;G;AB;EL400;G
1978;4;G;AB;EL500;G
1978;4;G;AB;EL510;G
1978;4;G;AB;EL610;G
1978;4;G;AB;EL703;G
1978;4;G;AB;EL713;G
1978;4;G;AB;EL813;G
1978;4;G;AB;MA223;G
1978;4;G;AB;Q 205;G
1978;5;G;AA;BB816;G
1978;5;G;AA;HL112;G
1978;5;G;AA;HL212;G
1978;5;G;AA;MC111;G
1978;5;G;AA;Q 543;G
1978;5;G;AA;Q 632;G
1978;5;G;AA;Q 643;G
1978;5;G;AA;Q 644;G
1978;5;G;AA;Q 711;G
1978;5;G;AA;Q 761;G
1978;5;G;AA;Q 811;G
1978;5;G;AA;Q 861;G
1978;5;G;AB;BC313;G
1978;5;G;AB;BE453;G
1978;5;G;AB;BG323;G
1978;5;G;AB;BO463;G
1978;5;G;AB;BT330;G
1978;5;G;AB;BZ443;G
1978;5;G;AB;EL200;G
1978;5;G;AB;EL300;G
1978;5;G;AB;EL400;G
1978;5;G;AB;EL500;G
1978;5;G;AB;EL510;G
1978;5;G;AB;EL610;G
1978;5;G;AB;EL707;G
1978;5;G;AB;EL717;G
1978;5;G;AB;EL817;G
1978;6;G;AA;BT762;G
1978;6;G;AA;BZ842;G
1978;6;G;AA;MD732;G
1978;6;G;AB;BT762;G
1978;6;G;AB;BZ842;G
1978;6;G;AB;MD732;G
1978;6;G;AD;EL200;G
1978;6;G;AD;EL300;G
1978;6;G;AD;EL400;G
1978;6;G;AD;EL500;G
1978;6;G;AD;EL510;G
1978;6;G;AD;EL610;G
1978;6;G;AD;EL701;G
1978;6;G;AD;EL711;G
1978;6;G;AD;EL811;G
1978;7;G;AA;HL721;G
1978;7;G;AD;EL200;G
1978;7;G;AD;EL300;G
1978;7;G;AD;EL400;G
1978;7;G;AD;EL646;G
1978;7;G;AD;EL784;G
1978;7;G;AD;EL894;G
1978;7;G;AD;HL300;G
1978;10;G;AH;EM034;G
1978;10;G;AH;EM061;G
1978;10;G;AH;EM771;G
1978;10;G;AH;EM814;G
1978;10;G;AH;EM913;G
1978;10;G;AH;EM944;G
1978;10;G;AI;EM735;G
1978;10;G;AI;EM830;G
1978;10;G;AI;EM835;G
1978;10;G;AI;EM842;G
1978;10;G;AI;EM843;G
1978;10;G;AI;EM937;G
1978;10;G;AI;EM943;G
1978;10;G;AJ;EA616;G
1978;10;G;AJ;EA617;G
1978;10;G;AJ;EM060;G
1978;10;G;AJ;EM850;G
1978;10;G;AJ;EM920;G
1978;10;G;AJ;EM961;G
1978;10;G;AJ;EM962;G
1978;10;G;AJ;EM971;G
1978;10;G;AK;EA616;G
1978;10;G;AK;EA617;G
1978;10;G;AK;EA721;G
1978;10;G;AK;EA722;G
1978;10;G;AK;EM011;G
1978;10;G;AK;EM060;G
1978;10;G;AK;EM910;G
1978;10;G;AK;EM920;G
1978;10;G;AK;EM961;G
1978;10;G;AK;ET915;G
1978;10;G;AK;ET950;G
1978;11;G;AA;EE821;G
1978;11;G;AA;EE822;G
1978;11;G;AA;EE826;G
1978;11;G;AA;EE827;G
1978;11;G;AA;EE881;G
1978;11;G;AA;EE882;G
1978;11;G;AA;EE931;G
1978;11;G;AA;EE932;G
1978;11;G;AA;EE986;G
1978;11;G;AB;EA078;G
1978;11;G;AB;EA079;G
1978;11;G;AB;EE826;G
1978;11;G;AB;EE827;G
1978;11;G;AB;EE881;G
1978;11;G;AB;EE882;G
1978;11;G;AB;EE931;G
1978;11;G;AB;EE932;G
1978;11;G;AE;EA932;G
1978;11;G;AE;EA950;G
1978;11;G;AE;EE881;G
1978;11;G;AE;EE882;G
1978;11;G;AE;EM822;G
1978;11;G;AE;ET815;G
1978;11;G;AG;EE831;G
1978;11;G;AG;EE832;G
1978;11;G;AG;EE881;G
1978;11;G;AG;EE882;G
1978;11;G;AG;EM822;G
1978;11;G;AG;ET815;G
1978;11;G;AG;ET910;G
1978;11;G;AG;ET920;G
1978;11;G;AG;ET940;G
1978;11;G;AI;EE831;G
1978;11;G;AI;EE832;G
1978;11;G;AI;EM011;G
1978;11;G;AI;EM620;G
1978;11;G;AI;EM713;G
1978;11;G;AI;EM910;G
1978;11;G;AI;EM920;G
1978;11;G;AI;ET001;G
1978;11;G;AI;ET015;G
1978;11;G;AI;ET815;G
1978;11;G;AI;ET910;G
1978;11;G;AI;ET915;G
1978;11;G;AI;ET925;G
1978;11;G;AI;ET950;G
1978;11;G;AI;ET970;G
1978;12;G;AA;EC960;G
1978;12;G;AB;EC915;G
1978;13;G;AA;TA612;G
1978;13;G;AA;TA718;G
1978;13;G;AA;TA818;G
1978;13;G;AA;TA821;G
1978;13;G;AA;TA921;G
1978;13;G;AA;TA922;G
1978;13;G;AB;TA601;G
1978;13;G;AB;TA626;G
1978;13;G;AB;TA701;G
