AnoOferecimento;Periodo Oferecimento;Tipo Periodo Oferecimento;Disciplina;NivelDisciplina;Turma;Dia da Semana;Hora Inicio Aula;Identificacao Sala de Aula
2014;1;S;EE921;G;A  ;4;9,00;PE26 
2014;1;S;EE941;G;A  ;3;14,00;FE23 
2014;1;S;EE941;G;A  ;3;15,00;FE23 
2014;1;S;EE941;G;A  ;3;16,00;FE23 
2014;1;S;EE941;G;A  ;3;17,00;FE23 
2014;1;S;EE941;G;A  ;3;18,00;FE23 
2014;1;S;EF091;G;A  ;5;16,00;PB14 
2014;1;S;EF091;G;A  ;5;17,00;PB14 
2014;1;S;EF109;G;A  ;2;14,00;FF04 
2014;1;S;EF109;G;A  ;2;15,00;FF04 
2014;1;S;EF109;G;A  ;2;16,00;FF04 
2014;1;S;EF109;G;A  ;2;17,00;FF04 
2014;1;S;EF109;G;B  ;4;19,00;FF02 
2014;1;S;EF109;G;B  ;4;20,00;FF02 
2014;1;S;EF109;G;B  ;4;21,00;FF02 
2014;1;S;EF109;G;B  ;4;22,00;FF02 
2014;1;S;EF112;G;A  ;5;8,00;FF04 
2014;1;S;EF112;G;A  ;5;9,00;FF04 
2014;1;S;EF112;G;A  ;5;10,00;FF04 
2014;1;S;EF112;G;A  ;5;11,00;FF04 
2014;1;S;EF112;G;B  ;5;19,00;FF04 
2014;1;S;EF112;G;B  ;5;20,00;FF04 
2014;1;S;EF112;G;B  ;5;21,00;FF04 
2014;1;S;EF112;G;B  ;5;22,00;FF04 
2014;1;S;EF113;G;A  ;4;8,00;FF08 
2014;1;S;EF113;G;A  ;4;9,00;FF08 
2014;1;S;EF113;G;A  ;4;10,00;FF08 
2014;1;S;EF113;G;A  ;4;11,00;FF08 
2014;1;S;EF113;G;B  ;6;19,00;FF02 
2014;1;S;EF113;G;B  ;6;20,00;FF02 
2014;1;S;EF113;G;B  ;6;21,00;FF02 
2014;1;S;EF113;G;B  ;6;22,00;FF02 
2014;1;S;EF114;G;A  ;6;8,00;FF08 
2014;1;S;EF114;G;A  ;6;9,00;FF08 
2014;1;S;EF114;G;A  ;6;10,00;FF08 
2014;1;S;EF114;G;A  ;6;11,00;FF08 
2014;1;S;EF114;G;B  ;6;19,00;FF07 
2014;1;S;EF114;G;B  ;6;20,00;FF07 
2014;1;S;EF114;G;B  ;6;21,00;FF07 
2014;1;S;EF114;G;B  ;6;22,00;FF07 
2014;1;S;EF115;G;A  ;3;8,00;FF08 
2014;1;S;EF115;G;A  ;3;9,00;FF08 
2014;1;S;EF115;G;A  ;3;10,00;FF08 
2014;1;S;EF115;G;A  ;3;11,00;FF08 
2014;1;S;EF115;G;B  ;2;19,00;FF08 
2014;1;S;EF115;G;B  ;2;20,00;FF08 
2014;1;S;EF115;G;B  ;2;21,00;FF08 
2014;1;S;EF115;G;B  ;2;22,00;FF08 
2014;1;S;EF116;G;A  ;5;14,00;FF08 
2014;1;S;EF116;G;A  ;5;15,00;FF08 
2014;1;S;EF116;G;A  ;5;16,00;FF08 
2014;1;S;EF116;G;A  ;5;17,00;FF08 
2014;1;S;EF116;G;B  ;4;19,00;FF08 
2014;1;S;EF116;G;B  ;4;20,00;FF08 
2014;1;S;EF116;G;B  ;4;21,00;FF08 
2014;1;S;EF116;G;B  ;4;22,00;FF08 
2014;1;S;EF309;G;A  ;4;8,00;FF04 
2014;1;S;EF309;G;A  ;4;9,00;FF04 
2014;1;S;EF309;G;A  ;4;10,00;FF04 
2014;1;S;EF309;G;A  ;4;11,00;FF04 
2014;1;S;EF309;G;B  ;5;19,00;FF02 
2014;1;S;EF309;G;B  ;5;20,00;FF02 
2014;1;S;EF309;G;B  ;5;21,00;FF02 
2014;1;S;EF309;G;B  ;5;22,00;FF02 
2014;1;S;EF312;G;A  ;6;10,00;FF04 
2014;1;S;EF312;G;A  ;6;11,00;FF04 
2014;1;S;EF312;G;B  ;2;21,00;FF02 
2014;1;S;EF312;G;B  ;2;22,00;FF02 
2014;1;S;EF313;G;A  ;5;8,00;FF08 
2014;1;S;EF313;G;A  ;5;9,00;FF08 
2014;1;S;EF313;G;A  ;5;10,00;FF08 
2014;1;S;EF313;G;A  ;5;11,00;FF08 
2014;1;S;EF313;G;B  ;6;19,00;FF08 
2014;1;S;EF313;G;B  ;6;20,00;FF08 
2014;1;S;EF313;G;B  ;6;21,00;FF08 
2014;1;S;EF313;G;B  ;6;22,00;FF08 
2014;1;S;EF314;G;A  ;2;14,00;FF02 
2014;1;S;EF314;G;A  ;2;15,00;FF02 
2014;1;S;EF314;G;A  ;2;16,00;FF02 
2014;1;S;EF314;G;A  ;2;17,00;FF02 
2014;1;S;EF314;G;B  ;2;19,00;FF07 
2014;1;S;EF314;G;B  ;2;20,00;FF07 
2014;1;S;EF314;G;B  ;2;21,00;FF07 
2014;1;S;EF314;G;B  ;2;22,00;FF07 
2014;1;S;EF315;G;A  ;5;14,00;FF02 
2014;1;S;EF315;G;A  ;5;15,00;FF02 
2014;1;S;EF315;G;A  ;5;16,00;FF02 
2014;1;S;EF315;G;A  ;5;17,00;FF02 
2014;1;S;EF315;G;B  ;5;19,00;FF07 
2014;1;S;EF315;G;B  ;5;20,00;FF07 
2014;1;S;EF315;G;B  ;5;21,00;FF07 
2014;1;S;EF315;G;B  ;5;22,00;FF07 
2014;1;S;EF316;G;A  ;2;8,00;FF08 
2014;1;S;EF316;G;A  ;2;9,00;FF08 
2014;1;S;EF316;G;A  ;2;10,00;FF08 
2014;1;S;EF316;G;A  ;2;11,00;FF08 
2014;1;S;EF316;G;B  ;3;19,00;FF08 
2014;1;S;EF316;G;B  ;3;20,00;FF08 
2014;1;S;EF316;G;B  ;3;21,00;FF08 
2014;1;S;EF316;G;B  ;3;22,00;FF08 
2014;1;S;EF411;G;A  ;3;8,00;FF07 
2014;1;S;EF411;G;A  ;3;9,00;FF07 
2014;1;S;EF411;G;A  ;3;10,00;FF07 
2014;1;S;EF411;G;A  ;3;11,00;FF07 
2014;1;S;EF428;G;A  ;2;19,00;FF02 
2014;1;S;EF428;G;A  ;2;20,00;FF02 
2014;1;S;EF441;G;A  ;2;14,00;FF06 
2014;1;S;EF441;G;A  ;2;15,00;FF06 
2014;1;S;EF441;G;B  ;4;21,00;FF06 
2014;1;S;EF441;G;B  ;4;22,00;FF06 
2014;1;S;EF447;G;A  ;2;16,00;FF08 
2014;1;S;EF447;G;A  ;2;17,00;FF08 
2014;1;S;EF450;G;A  ;4;16,00;FF07 
2014;1;S;EF450;G;A  ;4;17,00;FF07 
2014;1;S;EF511;G;A  ;2;10,00;FF04 
2014;1;S;EF511;G;A  ;2;11,00;FF04 
2014;1;S;EF511;G;B  ;4;19,00;FF07 
2014;1;S;EL511;G;F  ;6;20,00;ED11 
2014;1;S;EF512;G;A  ;3;8,00;FF04 
2014;1;S;EF512;G;A  ;3;9,00;FF04 
2014;1;S;EF512;G;A  ;3;10,00;FF04 
2014;1;S;EF512;G;A  ;3;11,00;FF04 
2014;1;S;EF512;G;B  ;2;19,00;FF04 
2014;1;S;EF512;G;B  ;2;20,00;FF04 
2014;1;S;EF512;G;B  ;2;21,00;FF04 
2014;1;S;EF512;G;B  ;2;22,00;FF04 
2014;1;S;EF513;G;A  ;4;8,00;FF02 
2014;1;S;EF513;G;A  ;4;9,00;FF02 
2014;1;S;EF513;G;A  ;4;10,00;FF02 
2014;1;S;EF513;G;A  ;4;11,00;FF02 
2014;1;S;EF513;G;B  ;5;19,00;FF08 
2014;1;S;EF513;G;B  ;5;20,00;FF08 
2014;1;S;EF513;G;B  ;5;21,00;FF08 
2014;1;S;EF513;G;B  ;5;22,00;FF08 
2014;1;S;EF514;G;A  ;3;14,00;FF04 
2014;1;S;EF514;G;A  ;3;15,00;FF04 
2014;1;S;EF514;G;A  ;3;16,00;FF04 
2014;1;S;EF514;G;A  ;3;17,00;FF04 
2014;1;S;EF514;G;B  ;4;19,00;FF04 
2014;1;S;EF514;G;B  ;4;20,00;FF04 
2014;1;S;EF514;G;B  ;4;21,00;FF04 
2014;1;S;EF514;G;B  ;4;22,00;FF04 
2014;1;S;EF521;G;A  ;5;10,00;FF03 
2014;1;S;EF521;G;A  ;5;11,00;FF03 
2014;1;S;EF521;G;B  ;3;19,00;FF03 
2014;1;S;EF521;G;B  ;3;20,00;FF03 
2014;1;S;EF531;G;A  ;2;8,00;FF04 
2014;1;S;EF531;G;A  ;2;9,00;FF04 
2014;1;S;EF531;G;B  ;4;19,00;FF06 
2014;1;S;EF531;G;B  ;4;20,00;FF06 
2014;1;S;EF532;G;A  ;5;8,00;FF02 
2014;1;S;EF532;G;A  ;5;9,00;FF02 
2014;1;S;EF532;G;A  ;5;10,00;FF02 
2014;1;S;EF532;G;A  ;5;11,00;FF02 
2014;1;S;EF532;G;B  ;3;19,00;FF04 
2014;1;S;EF532;G;B  ;3;20,00;FF04 
2014;1;S;EF532;G;B  ;3;21,00;FF04 
2014;1;S;EF532;G;B  ;3;22,00;FF04 
2014;1;S;EF641;G;A  ;5;19,00;FF06 
2014;1;S;EF641;G;A  ;5;20,00;FF06 
2014;1;S;EF641;G;A  ;5;21,00;FF06 
2014;1;S;EF642;G;A  ;2;19,00;FF06 
2014;1;S;EF642;G;A  ;2;20,00;FF06 
2014;1;S;EF642;G;A  ;2;21,00;FF06 
2014;1;S;EF643;G;A  ;5;14,00;FF04 
2014;1;S;EF643;G;A  ;5;15,00;FF04 
2014;1;S;EF643;G;A  ;5;16,00;FF04 
2014;1;S;EF647;G;A  ;3;19,00;FF07 
2014;1;S;EF647;G;A  ;3;20,00;FF07 
2014;1;S;EF647;G;A  ;3;21,00;FF07 
2014;1;S;EF648;G;A  ;6;19,00;FF06 
2014;1;S;EF648;G;A  ;6;20,00;FF06 
2014;1;S;EF648;G;A  ;6;21,00;FF06 
2014;1;S;EF661;G;A  ;2;14,00;FF07 
2014;1;S;EF661;G;A  ;2;15,00;FF07 
2014;1;S;EF661;G;A  ;2;16,00;FF07 
2014;1;S;EF711;G;A  ;3;14,00;FF02 
2014;1;S;EF711;G;A  ;3;15,00;FF02 
2014;1;S;EF711;G;B  ;4;21,00;FF07 
2014;1;S;EF711;G;B  ;4;22,00;FF07 
2014;1;S;EF714;G;1  ;7;8,00;TC01 
2014;1;S;EF714;G;1  ;7;9,00;TC01 
2014;1;S;EF714;G;2  ;7;8,00;TC02 
2014;1;S;EF714;G;2  ;7;9,00;TC02 
2014;1;S;EF714;G;3  ;7;8,00;TC03 
2014;1;S;EF714;G;3  ;7;9,00;TC03 
2014;1;S;EF714;G;4  ;7;8,00;TC06 
2014;1;S;EF714;G;4  ;7;9,00;TC06 
2014;1;S;EF714;G;5  ;7;8,00;TC15 
2014;1;S;EF714;G;5  ;7;9,00;TC15 
2014;1;S;EF714;G;A  ;7;8,00;TC07 
2014;1;S;EF714;G;A  ;7;9,00;TC07 
2014;1;S;EF714;G;B  ;7;8,00;TC08 
2014;1;S;EF714;G;B  ;7;9,00;TC08 
2014;1;S;EF714;G;C  ;7;8,00;TC09 
2014;1;S;EF714;G;C  ;7;9,00;TC09 
2014;1;S;EF714;G;D  ;7;8,00;TC10 
2014;1;S;EF714;G;D  ;7;9,00;TC10 
2014;1;S;EF714;G;E  ;7;8,00;TC11 
2014;1;S;EF714;G;E  ;7;9,00;TC11 
2014;1;S;EF714;G;F  ;7;8,00;TC20 
2014;1;S;EF714;G;F  ;7;9,00;TC20 
2014;1;S;EF714;G;G  ;7;8,00;TC13 
2014;1;S;EF714;G;G  ;7;9,00;TC13 
2014;1;S;EF714;G;H  ;7;8,00;TC26 
2014;1;S;EF714;G;H  ;7;9,00;TC26 
2014;1;S;EF714;G;I  ;7;8,00;FF01 
2014;1;S;EF714;G;I  ;7;9,00;FF01 
2014;1;S;EF714;G;J  ;7;8,00;TC16 
2014;1;S;EF714;G;J  ;7;9,00;TC16 
2014;1;S;EF714;G;K  ;7;8,00;TC17 
2014;1;S;EF714;G;K  ;7;9,00;TC17 
2014;1;S;EF714;G;L  ;7;8,00;TC18 
2014;1;S;EF714;G;L  ;7;9,00;TC18 
2014;1;S;EF714;G;M  ;7;8,00;TC19 
2014;1;S;EF714;G;M  ;7;9,00;TC19 
2014;1;S;EF714;G;N  ;7;8,00;TC21 
2014;1;S;EF714;G;N  ;7;9,00;TC21 
2014;1;S;EF714;G;O  ;7;8,00;TC22 
2014;1;S;EF714;G;O  ;7;9,00;TC22 
2014;1;S;EF714;G;P  ;7;8,00;TC23 
2014;1;S;EF714;G;P  ;7;9,00;TC23 
2014;1;S;EF714;G;Q  ;7;8,00;TC24 
2014;1;S;EF714;G;Q  ;7;9,00;TC24 
2014;1;S;EF714;G;S  ;7;8,00;TC32 
2014;1;S;EF714;G;S  ;7;9,00;TC32 
2014;1;S;EF714;G;T  ;7;8,00;TC27 
2014;1;S;EF714;G;T  ;7;9,00;TC27 
2014;1;S;EF714;G;U  ;7;8,00;TC28 
2014;1;S;EF714;G;U  ;7;9,00;TC28 
2014;1;S;EF714;G;V  ;7;8,00;TC29 
2014;1;S;EF714;G;V  ;7;9,00;TC29 
2014;1;S;EF714;G;W  ;7;8,00;TC25 
2014;1;S;EF714;G;W  ;7;9,00;TC25 
2014;1;S;EF714;G;X  ;7;8,00;TC30 
2014;1;S;EF714;G;X  ;7;9,00;TC30 
2014;1;S;EF714;G;Y  ;7;8,00;TC04 
2014;1;S;EF714;G;Y  ;7;9,00;TC04 
2014;1;S;EF714;G;Z  ;7;8,00;TC31 
2014;1;S;EF714;G;Z  ;7;9,00;TC31 
2014;1;S;EF722;G;A  ;3;8,00;FF02 
2014;1;S;EF722;G;A  ;3;9,00;FF02 
2014;1;S;EF722;G;A  ;3;10,00;FF02 
2014;1;S;EF722;G;A  ;3;11,00;FF02 
2014;1;S;EF722;G;B  ;3;19,00;FF02 
2014;1;S;EF722;G;B  ;3;20,00;FF02 
2014;1;S;EF722;G;B  ;3;21,00;FF02 
2014;1;S;EF722;G;B  ;3;22,00;FF02 
2014;1;S;EF723;G;A  ;5;8,00;FF06 
2014;1;S;EF723;G;A  ;5;9,00;FF06 
2014;1;S;EF723;G;A  ;5;10,00;FF06 
2014;1;S;EF723;G;A  ;5;11,00;FF06 
2014;1;S;EF723;G;B  ;2;19,00;FF03 
2014;1;S;EF723;G;B  ;2;20,00;FF03 
2014;1;S;EF723;G;B  ;2;21,00;FF03 
2014;1;S;EF723;G;B  ;2;22,00;FF03 
2014;1;S;EF731;G;A  ;2;10,00;FF02 
2014;1;S;EF731;G;A  ;2;11,00;FF02 
2014;1;S;EF731;G;B  ;3;21,00;FF06 
2014;1;S;EF731;G;B  ;3;22,00;FF06 
2014;1;S;EF732;G;A  ;3;16,00;FF02 
2014;1;S;EF732;G;A  ;3;17,00;FF02 
2014;1;S;EF732;G;B  ;3;19,00;FF06 
2014;1;S;EF732;G;B  ;3;20,00;FF06 
2014;1;S;EF814;G;A  ;2;14,00;FF03 
2014;1;S;EF814;G;A  ;2;15,00;FF03 
2014;1;S;EF814;G;B  ;5;19,00;FF03 
2014;1;S;EF814;G;B  ;5;20,00;FF03 
2014;1;S;EF920;G;A  ;3;10,00;SM03 
2014;1;S;EF920;G;A  ;3;11,00;SM03 
2014;1;S;EF931;G;A  ;4;16,00;FF04 
2014;1;S;EF931;G;A  ;4;17,00;FF04 
2014;1;S;EF932;G;A  ;3;16,00;FF07 
2014;1;S;EF932;G;A  ;3;17,00;FF07 
2014;1;S;EF933;G;A  ;3;8,00;FF04 
2014;1;S;EF933;G;A  ;3;9,00;FF04 
2014;1;S;EF933;G;A  ;3;10,00;FF04 
2014;1;S;EF933;G;A  ;3;11,00;FF04 
2014;1;S;EF933;G;B  ;2;19,00;FF04 
2014;1;S;EF933;G;B  ;2;20,00;FF04 
2014;1;S;EF933;G;B  ;2;21,00;FF04 
2014;1;S;EF933;G;B  ;2;22,00;FF04 
2014;1;S;EF933;G;C  ;4;8,00;FF08 
2014;1;S;EF933;G;C  ;4;9,00;FF08 
2014;1;S;EF933;G;C  ;4;10,00;FF08 
2014;1;S;EF933;G;C  ;4;11,00;FF08 
2014;1;S;EF944;G;A  ;3;16,00;FF07 
2014;1;S;EF944;G;A  ;3;17,00;FF07 
2014;1;S;EF961;G;A  ;4;17,00;FF02 
2014;1;S;EG411;G;A  ;3;10,00;PE33 
2014;1;S;EG411;G;A  ;3;11,00;PE33 
2014;1;S;EG411;G;A  ;5;10,00;PE33 
2014;1;S;EG411;G;A  ;5;11,00;PE33 
2014;1;S;EG436;G;A  ;3;14,00;PE24 
2014;1;S;EG436;G;A  ;3;15,00;PE24 
2014;1;S;EG436;G;A  ;5;14,00;PE24 
2014;1;S;EG436;G;A  ;5;15,00;PE24 
2014;1;S;EG443;G;A  ;3;8,00;PE22 
2014;1;S;EG443;G;A  ;3;9,00;PE22 
2014;1;S;EG443;G;A  ;5;8,00;PE22 
2014;1;S;EG443;G;A  ;5;9,00;PE22 
2014;1;S;EG444;G;A  ;2;14,00;PE24 
2014;1;S;EG444;G;A  ;2;15,00;PE24 
2014;1;S;EG444;G;A  ;4;14,00;PE24 
2014;1;S;EG444;G;A  ;4;15,00;PE24 
2014;1;S;EG451;G;A  ;4;10,00;FE11 
2014;1;S;EG451;G;A  ;4;11,00;FE11 
2014;1;S;EG451;G;A  ;6;10,00;FE11 
2014;1;S;EG451;G;A  ;6;11,00;FE11 
2014;1;S;EG504;G;A  ;2;16,00;FE01 
2014;1;S;EG504;G;A  ;2;17,00;FE01 
2014;1;S;EG504;G;A  ;4;16,00;FE01 
2014;1;S;EG504;G;A  ;4;17,00;FE01 
2014;1;S;EG513;G;A  ;2;14,00;PE26 
2014;1;S;EG513;G;A  ;2;15,00;PE26 
2014;1;S;EG513;G;A  ;4;14,00;PE26 
2014;1;S;EG513;G;A  ;4;15,00;PE26 
2014;1;S;EG515;G;A  ;4;10,00;PE22 
2014;1;S;EG515;G;A  ;4;11,00;PE22 
2014;1;S;EG515;G;A  ;6;10,00;PE22 
2014;1;S;EG515;G;A  ;6;11,00;PE22 
2014;1;S;EG612;G;A  ;3;10,00;PE26 
2014;1;S;EG612;G;A  ;3;11,00;PE26 
2014;1;S;EG612;G;A  ;5;10,00;PE26 
2014;1;S;EG612;G;A  ;5;11,00;PE26 
2014;1;S;EG614;G;A  ;6;10,00;PE35 
2014;1;S;EG614;G;A  ;6;11,00;PE35 
2014;1;S;EG625;G;A  ;5;19,00;FE12 
2014;1;S;EG625;G;A  ;5;20,00;FE12 
2014;1;S;EG625;G;A  ;5;21,00;FE12 
2014;1;S;EG625;G;A  ;5;22,00;FE12 
2014;1;S;EG643;G;A  ;3;14,00;PE33 
2014;1;S;EG643;G;A  ;3;15,00;PE33 
2014;1;S;EG643;G;A  ;5;14,00;PE33 
2014;1;S;EG643;G;A  ;5;15,00;PE33 
2014;1;S;EG744;G;A  ;6;14,00;PE22 
2014;1;S;EG744;G;A  ;6;15,00;PE22 
2014;1;S;EG744;G;A  ;6;16,00;PE22 
2014;1;S;EG744;G;A  ;6;17,00;PE22 
2014;1;S;EG747;G;A  ;3;14,00;PE22 
2014;1;S;EG747;G;A  ;3;15,00;PE22 
2014;1;S;EG747;G;A  ;3;16,00;PE22 
2014;1;S;EG747;G;A  ;3;17,00;PE22 
2014;1;S;EG750;G;A  ;5;8,00;PE24 
2014;1;S;EG750;G;A  ;5;9,00;PE24 
2014;1;S;EG750;G;A  ;5;10,00;PE24 
2014;1;S;EG750;G;A  ;5;11,00;PE24 
2014;1;S;EG787;G;A  ;3;10,00;PE24 
2014;1;S;EG787;G;A  ;3;11,00;PE24 
2014;1;S;EG787;G;A  ;6;10,00;PE24 
2014;1;S;EG787;G;A  ;6;11,00;PE24 
2014;1;S;EG881;G;A  ;3;10,00;PE35 
2014;1;S;EG881;G;A  ;3;11,00;PE35 
2014;1;S;EG881;G;A  ;5;10,00;PE35 
2014;1;S;EG881;G;A  ;5;11,00;PE35 
2014;1;S;EG908;G;A  ;2;16,00;PE24 
2014;1;S;EG908;G;A  ;2;17,00;PE24 
2014;1;S;EG908;G;A  ;4;16,00;PE24 
2014;1;S;EG908;G;A  ;4;17,00;PE24 
2014;1;S;EG918;G;A  ;6;14,00;PE35 
2014;1;S;EG918;G;A  ;6;15,00;PE35 
2014;1;S;EG918;G;A  ;6;16,00;PE35 
2014;1;S;EG918;G;A  ;6;17,00;PE35 
2014;1;S;EG922;G;A  ;4;16,00;PE26 
2014;1;S;EG922;G;A  ;4;17,00;PE26 
2014;1;S;EG922;G;A  ;6;16,00;PE26 
2014;1;S;EG922;G;A  ;6;17,00;PE26 
2014;1;S;EG933;G;A  ;2;10,00;PE37 
2014;1;S;EG933;G;A  ;2;11,00;PE37 
2014;1;S;EG933;G;A  ;4;10,00;PE37 
2014;1;S;EG933;G;A  ;4;11,00;PE37 
2014;1;S;EG959;G;A  ;2;16,00;PE35 
2014;1;S;EG959;G;A  ;2;17,00;PE35 
2014;1;S;EG959;G;A  ;4;16,00;PE35 
2014;1;S;EG959;G;A  ;4;17,00;PE35 
2014;1;S;EG960;G;A  ;3;10,00;PE37 
2014;1;S;EG960;G;A  ;3;11,00;PE37 
2014;1;S;EG960;G;A  ;5;10,00;PE37 
2014;1;S;EG960;G;A  ;5;11,00;PE37 
2014;1;S;EG962;G;A  ;3;8,00;PE26 
2014;1;S;EG962;G;A  ;3;9,00;PE26 
2014;1;S;EG962;G;A  ;5;8,00;PE26 
2014;1;S;EG962;G;A  ;5;9,00;PE26 
2014;1;S;EL103;G;A  ;6;21,00;LL01 
2014;1;S;EL103;G;A  ;6;22,00;LL01 
2014;1;S;EL110;G;A  ;2;19,00;ED07 
2014;1;S;EL110;G;A  ;2;20,00;ED07 
2014;1;S;EL136;G;A  ;3;19,00;ED05 
2014;1;S;EL136;G;A  ;3;20,00;ED05 
2014;1;S;EL136;G;A  ;3;21,00;ED05 
2014;1;S;EL136;G;A  ;3;22,00;ED05 
2014;1;S;EL142;G;A  ;3;14,00;LL01 
2014;1;S;EL142;G;A  ;3;15,00;LL01 
2014;1;S;EL142;G;A  ;3;16,00;LL01 
2014;1;S;EL142;G;A  ;3;17,00;LL01 
2014;1;S;EL142;G;B  ;6;19,00;ED04 
2014;1;S;EL142;G;B  ;6;20,00;ED04 
2014;1;S;EL142;G;B  ;6;21,00;ED04 
2014;1;S;EL142;G;B  ;6;22,00;ED04 
2014;1;S;EL204;G;A  ;2;19,00;LL01 
2014;1;S;EL204;G;A  ;2;20,00;LL01 
2014;1;S;EL204;G;A  ;4;21,00;LL01 
2014;1;S;EL204;G;A  ;4;22,00;LL01 
2014;1;S;EL210;G;A  ;5;14,00;SI09 
2014;1;S;EL210;G;A  ;5;15,00;SI09 
2014;1;S;EL212;G;A  ;3;14,00;ED02 
2014;1;S;EL212;G;A  ;3;15,00;ED02 
2014;1;S;EL212;G;A  ;3;16,00;ED02 
2014;1;S;EL212;G;A  ;3;17,00;ED02 
2014;1;S;EL212;G;B  ;2;14,00;ED04 
2014;1;S;EL212;G;B  ;2;15,00;ED04 
2014;1;S;EL212;G;B  ;2;16,00;ED04 
2014;1;S;EL212;G;B  ;2;17,00;ED04 
2014;1;S;EL212;G;C  ;4;19,00;LL02 
2014;1;S;EL212;G;C  ;4;20,00;LL02 
2014;1;S;EL212;G;C  ;6;19,00;LL01 
2014;1;S;EL212;G;C  ;6;20,00;LL01 
2014;1;S;EL212;G;D  ;6;19,00;ED05 
2014;1;S;EL212;G;D  ;6;20,00;ED05 
2014;1;S;EL212;G;D  ;6;21,00;ED05 
2014;1;S;EL212;G;D  ;6;22,00;ED05 
2014;1;S;EL285;G;A  ;3;19,00;ED02 
2014;1;S;EL285;G;A  ;3;20,00;ED02 
2014;1;S;EL303;G;B  ;7;14,00;ED09 
2014;1;S;EL303;G;B  ;7;15,00;ED09 
2014;1;S;EL485;G;A  ;3;14,00;ED06 
2014;1;S;EL485;G;A  ;3;15,00;ED06 
2014;1;S;EL485;G;A  ;3;16,00;ED06 
2014;1;S;EL485;G;A  ;3;17,00;ED06 
2014;1;S;EL485;G;B  ;6;19,00;ED10 
2014;1;S;EL485;G;B  ;6;20,00;ED10 
2014;1;S;EL485;G;B  ;6;21,00;ED10 
2014;1;S;EL485;G;B  ;6;22,00;ED10 
2014;1;S;EL505;G;A  ;7;8,00;LL03 
2014;1;S;EL505;G;A  ;7;9,00;LL03 
2014;1;S;EL506;G;A  ;7;10,00;LL03 
2014;1;S;EL506;G;A  ;7;11,00;LL03 
2014;1;S;EL511;G;A  ;3;14,00;ED07 
2014;1;S;EL511;G;A  ;3;15,00;ED07 
2014;1;S;EL511;G;A  ;3;16,00;ED07 
2014;1;S;EL511;G;A  ;3;17,00;ED07 
2014;1;S;EL511;G;B  ;6;19,00;ED07 
2014;1;S;EL511;G;B  ;6;20,00;ED07 
2014;1;S;EL511;G;B  ;6;21,00;ED07 
2014;1;S;EL511;G;B  ;6;22,00;ED07 
2014;1;S;EL511;G;C  ;3;8,00;ED06 
2014;1;S;EL511;G;C  ;3;9,00;ED06 
2014;1;S;EL511;G;C  ;3;10,00;ED06 
2014;1;S;EL511;G;C  ;3;11,00;ED06 
2014;1;S;EL511;G;D  ;5;19,00;ED02 
2014;1;S;EL511;G;D  ;5;20,00;ED02 
2014;1;S;EL511;G;D  ;5;21,00;ED02 
2014;1;S;EL511;G;D  ;5;22,00;ED02 
2014;1;S;EL511;G;E  ;5;14,00;ED01 
2014;1;S;EL511;G;E  ;5;15,00;ED01 
2014;1;S;EL511;G;E  ;5;16,00;ED01 
2014;1;S;EL511;G;E  ;5;17,00;ED01 
2014;1;S;EL511;G;F  ;6;19,00;ED11 
2014;1;S;EM611;G;A  ;3;14,00;FA14 
2014;1;S;EL511;G;F  ;6;21,00;ED11 
2014;1;S;EL511;G;F  ;6;22,00;ED11 
2014;1;S;EL511;G;G  ;3;14,00;ED10 
2014;1;S;EL511;G;G  ;3;15,00;ED10 
2014;1;S;EL511;G;G  ;3;16,00;ED10 
2014;1;S;EL511;G;G  ;3;17,00;ED10 
2014;1;S;EL511;G;H  ;5;8,00;ED04 
2014;1;S;EL511;G;H  ;5;9,00;ED04 
2014;1;S;EL511;G;H  ;5;10,00;ED04 
2014;1;S;EL511;G;H  ;5;11,00;ED04 
2014;1;S;EL511;G;I  ;2;14,00;ED05 
2014;1;S;EL511;G;I  ;2;15,00;ED05 
2014;1;S;EL511;G;I  ;2;16,00;ED05 
2014;1;S;EL511;G;I  ;2;17,00;ED05 
2014;1;S;EL511;G;J  ;3;8,00;     
2014;1;S;EL511;G;J  ;3;9,00;     
2014;1;S;EL511;G;J  ;3;10,00;     
2014;1;S;EL511;G;J  ;3;11,00;     
2014;1;S;EL605;G;A  ;7;8,00;LL03 
2014;1;S;EL605;G;A  ;7;9,00;LL03 
2014;1;S;EL606;G;A  ;7;10,00;LL03 
2014;1;S;EL606;G;A  ;7;11,00;LL03 
2014;1;S;EL683;G;A  ;6;19,00;SM03 
2014;1;S;EL683;G;A  ;6;20,00;SM03 
2014;1;S;EL683;G;A  ;6;21,00;SM03 
2014;1;S;EL683;G;A  ;6;22,00;SM03 
2014;1;S;EL683;G;B  ;3;14,00;ED09 
2014;1;S;EL683;G;B  ;3;15,00;ED09 
2014;1;S;EL683;G;B  ;3;16,00;ED09 
2014;1;S;EL683;G;B  ;3;17,00;ED09 
2014;1;S;EL683;G;C  ;2;8,00;ED04 
2014;1;S;EL683;G;C  ;2;9,00;ED04 
2014;1;S;EL683;G;C  ;2;10,00;ED04 
2014;1;S;EL683;G;C  ;2;11,00;ED04 
2014;1;S;EL683;G;D  ;6;19,00;ED06 
2014;1;S;EL683;G;D  ;6;20,00;ED06 
2014;1;S;EL683;G;D  ;6;21,00;ED06 
2014;1;S;EL683;G;D  ;6;22,00;ED06 
