Catalogo;Curso;NivelCurso;Disciplina
1993;13;G;TA818
1993;13;G;TA834
1993;13;G;TA837
1993;13;G;TA838
1993;13;G;TA902
1993;13;G;TA931
1993;13;G;TA934
1993;13;G;TA941
1993;14;G;DB103
1993;14;G;DB104
1993;14;G;DB105
1993;14;G;DB106
1993;14;G;DB109
1993;14;G;DB203
1993;14;G;DB204
1993;14;G;DB207
1993;14;G;DB208
1993;14;G;DB209
1993;14;G;DB301
1993;14;G;DC502
1993;14;G;DC602
1993;14;G;DC702
1993;14;G;DC802
1993;14;G;DP101
1993;14;G;DP201
1993;14;G;DP312
1993;14;G;DP321
1993;14;G;DP421
1993;14;G;DP431
1993;14;G;DP512
1993;14;G;DP521
1993;14;G;DP612
1993;14;G;DP721
1993;14;G;DS201
1993;14;G;DS611
1993;14;G;DS731
1993;14;G;DS821
1993;14;G;DS842
1993;14;G;DS851
1993;15;G;BA101
1993;15;G;BA111
1993;15;G;BA231
1993;15;G;BA241
1993;15;G;BB103
1993;15;G;BB104
1993;15;G;BF331
1993;15;G;BF441
1993;15;G;BH231
1993;15;G;BH311
1993;15;G;BM402
1993;15;G;BM403
1993;15;G;BP301
1993;15;G;EF101
1993;15;G;EN453
1993;15;G;MD002
1993;15;G;MD111
1993;15;G;MD112
1993;15;G;MD113
1993;15;G;MD114
1993;15;G;MD116
1993;15;G;MD117
1993;15;G;MD223
1993;15;G;MD422
1993;15;G;MD501
1993;15;G;MD503
1993;15;G;MD521
1993;15;G;MD522
1993;15;G;MD531
1993;15;G;MD581
1993;15;G;MD603
1993;15;G;MD611
1993;15;G;MD621
1993;15;G;MD633
1993;15;G;MD634
1993;15;G;MD681
1993;15;G;MD701
1993;15;G;MD705
1993;15;G;MD723
1993;15;G;MD761
1993;15;G;MD793
1993;15;G;MD794
1993;15;G;MD795
1993;15;G;MD831
1993;15;G;MD841
1993;15;G;MD886
1993;15;G;MD887
1993;15;G;MD893
1993;15;G;MD894
1993;15;G;MD895
1993;15;G;MD899
1993;15;G;MD914
1993;15;G;MD915
1993;15;G;MD916
1993;15;G;MD923
1993;15;G;MD924
1993;15;G;MD928
1993;15;G;MD929
1993;15;G;MD987
1993;15;G;PB101
1993;15;G;PB201
1993;16;G;CE131
1993;16;G;CE730
1993;16;G;HG022
1993;16;G;HH389
1993;16;G;HH487
1993;16;G;HZ101
1993;16;G;HZ141
1993;16;G;HZ158
1993;16;G;HZ161
1993;16;G;HZ241
1993;16;G;HZ258
1993;16;G;HZ262
1993;16;G;HZ341
1993;16;G;HZ352
1993;16;G;HZ358
1993;16;G;HZ362
1993;16;G;ME173
1993;17;G;CE104
1993;17;G;CE111
1993;17;G;CE121
1993;17;G;CE141
1993;17;G;CE212
1993;17;G;CE213
1993;17;G;CE221
1993;17;G;CE313
1993;17;G;CE315
1993;17;G;CE320
1993;17;G;CE331
1993;17;G;CE401
1993;17;G;CE415
1993;17;G;CE420
1993;17;G;CE421
1993;17;G;CE431
1993;17;G;CE432
1993;17;G;CE515
1993;17;G;CE520
1993;17;G;CE524
1993;17;G;CE525
1993;17;G;CE531
1993;17;G;CE611
1993;17;G;CE615
1993;17;G;CE621
1993;17;G;CE622
1993;17;G;CE624
1993;17;G;CE631
1993;17;G;CE711
1993;17;G;CE721
1993;17;G;CE751
1993;17;G;CE752
1993;17;G;CE851
1993;17;G;CE852
1993;17;G;CE853
1993;17;G;HZ253
1993;17;G;HZ343
1993;17;G;MA116
1993;17;G;ME392
1993;18;G;HG001
1993;18;G;HG011
1993;18;G;HL110
1993;18;G;HL143
1993;18;G;HL210
1993;18;G;HL243
1993;18;G;HL310
1993;18;G;HL320
1993;18;G;HL420
1993;18;G;HL541
1993;18;G;HL581
1993;18;G;HL623
1993;18;G;HL624
1993;18;G;HL633
1993;18;G;HL660
1993;18;G;HL681
1993;18;G;HL701
1993;18;G;HL733
1993;18;G;HL750
1993;18;G;HL832
1993;18;G;HL842
1993;18;G;LA107
1993;18;G;LA207
1993;18;G;TL103
1993;18;G;TL308
1993;18;G;TL408
1993;18;G;TL508
1993;19;G;HG061
1993;19;G;HH183
1993;19;G;HH185
1993;19;G;HH285
1993;19;G;HH286
1993;19;G;HH382
1993;19;G;HH384
1993;19;G;HH386
1993;19;G;HH483
1993;19;G;HH484
1993;19;G;HH584
1993;19;G;HH587
1993;19;G;HH683
1993;19;G;HH684
1993;19;G;HH685
1993;19;G;HZ101
1993;19;G;HZ252
1993;20;G;EP104
1993;20;G;EP105
1993;20;G;EP110
1993;20;G;EP111
1993;20;G;EP121
1993;20;G;EP130
1993;20;G;EP140
1993;20;G;EP151
1993;20;G;EP205
1993;20;G;EP210
1993;20;G;EP222
1993;20;G;EP230
1993;20;G;EP250
1993;20;G;EP261
1993;20;G;EP305
1993;20;G;EP335
1993;20;G;EP340
1993;20;G;EP359
1993;20;G;EP375
1993;20;G;EP410
1993;20;G;EP412
1993;20;G;EP442
1993;20;G;EP445
1993;20;G;EP451
1993;20;G;EP456
1993;20;G;EP457
1993;20;G;EP518
1993;20;G;EP540
1993;20;G;EP618
1993;20;G;EP765
1993;20;G;EP806
1993;20;G;EP808
1993;20;G;EP809
1993;20;G;EP865
1993;20;G;EP887
1993;21;G;BA133
1993;21;G;BB123
1993;21;G;BF283
1993;21;G;BH123
1993;21;G;BM214
1993;21;G;BM215
1993;21;G;BP323
1993;21;G;EL540
1993;21;G;EN100
1993;21;G;EN110
1993;21;G;EN200
1993;21;G;EN240
1993;21;G;EN300
1993;21;G;EN301
1993;21;G;EN400
1993;21;G;EN401
1993;21;G;EN410
1993;21;G;EN411
1993;21;G;EN440
1993;21;G;EN500
1993;21;G;EN501
1993;21;G;EN520
1993;21;G;EN521
1993;21;G;EN530
1993;21;G;EN550
1993;21;G;EN630
1993;21;G;EN631
1993;21;G;EN640
1993;21;G;EN650
1993;21;G;EN651
1993;21;G;EN662
1993;21;G;EN663
1993;21;G;EN700
1993;21;G;EN701
1993;21;G;EN710
1993;21;G;EN711
1993;21;G;EN800
1993;21;G;EN801
1993;21;G;EN820
1993;21;G;MD180
1993;21;G;MD211
1993;21;G;MD222
1993;21;G;MD231
1993;21;G;MD232
1993;21;G;MD252
1993;21;G;MD321
1993;21;G;MD580
1993;21;G;MD730
1993;21;G;ME172
1993;22;G;MU115
1993;22;G;MU128
1993;22;G;MU160
1993;22;G;MU215
1993;22;G;MU228
1993;22;G;MU260
1993;22;G;MU315
1993;22;G;MU415
1993;23;G;AD101
1993;23;G;AD104
1993;23;G;AD107
1993;23;G;AD109
1993;23;G;AD111
1993;23;G;AD112
1993;23;G;AD115
1993;23;G;AD116
1993;23;G;AD201
1993;23;G;AD204
1993;23;G;AD207
1993;23;G;AD209
1993;23;G;AD210
1993;23;G;AD211
1993;23;G;AD212
1993;23;G;AD215
1993;23;G;AD216
1993;23;G;AD304
1993;23;G;AD310
1993;23;G;AD313
1993;23;G;AD314
1993;23;G;AD315
1993;23;G;AD321
1993;23;G;AD404
1993;23;G;AD410
1993;23;G;AD413
1993;23;G;AD415
1993;23;G;AD417
1993;23;G;AD421
1993;23;G;AD429
1993;23;G;AD504
1993;23;G;AD505
1993;23;G;AD507
1993;23;G;AD517
1993;23;G;AD604
1993;23;G;AD605
1993;23;G;AD607
1993;23;G;AD620
1993;23;G;AD704
1993;23;G;AD713
1993;23;G;AD722
1993;23;G;AD723
1993;23;G;AD724
1993;23;G;AD804
1993;23;G;AD822
1993;23;G;AD823
1993;23;G;AD824
1993;23;G;AP102
1993;23;G;AP202
1993;25;G;AP101
1993;25;G;AP102
1993;25;G;AP103
1993;25;G;AP104
1993;25;G;AP105
1993;25;G;AP106
1993;25;G;AP202
1993;25;G;AP203
1993;25;G;AP204
1993;25;G;AP205
1993;25;G;AP206
1993;25;G;AP207
1993;25;G;AP302
1993;25;G;AP303
1993;25;G;AP304
1993;25;G;AP305
1993;25;G;AP306
1993;25;G;AP307
1993;25;G;AP310
1993;25;G;AP313
1993;25;G;AP403
1993;25;G;AP404
1993;25;G;AP406
1993;25;G;AP407
1993;25;G;AP413
1993;25;G;AP414
1993;25;G;AP415
1993;25;G;AP503
1993;25;G;AP504
1993;25;G;AP514
1993;25;G;AP515
1993;25;G;AP516
1993;25;G;AP518
1993;25;G;AP519
1993;25;G;AP520
1993;25;G;AP603
1993;25;G;AP604
1993;25;G;AP615
1993;25;G;AP616
1993;25;G;AP618
1993;25;G;AP619
1993;25;G;AP620
1993;25;G;AP621
1993;25;G;AP720
1993;25;G;AP721
1993;25;G;AP723
1993;26;G;AC101
1993;26;G;AC102
1993;26;G;AC103
1993;26;G;AC104
1993;26;G;AC105
1993;26;G;AC106
1993;26;G;AC107
1993;26;G;AC201
1993;26;G;AC202
1993;26;G;AC203
1993;26;G;AC205
1993;26;G;AC206
1993;26;G;AC207
1993;26;G;AC208
1993;26;G;AC301
1993;26;G;AC302
1993;26;G;AC307
1993;26;G;AC309
1993;26;G;AC310
1993;26;G;AC311
1993;26;G;AC401
1993;26;G;AC402
1993;26;G;AC407
1993;26;G;AC409
1993;26;G;AC410
1993;26;G;AC411
1993;26;G;AC412
1993;26;G;AC501
1993;26;G;AC502
1993;26;G;AC509
1993;26;G;AC511
1993;26;G;AC512
1993;26;G;AC513
1993;26;G;AC514
1993;26;G;AC515
1993;26;G;AC522
1993;26;G;AC601
1993;26;G;AC602
1993;26;G;AC609
1993;26;G;AC611
1993;26;G;AC613
1993;26;G;AC615
1993;26;G;AC616
1993;26;G;AC617
1993;26;G;AC622
1993;26;G;AC718
1993;26;G;AC719
1993;26;G;AC723
1993;26;G;AC819
1993;26;G;AC820
1993;26;G;AC821
1993;27;G;BA110
1993;27;G;BA210
1993;27;G;BB110
1993;27;G;BF310
1993;27;G;BF410
1993;27;G;EL241
1993;27;G;EL341
1993;27;G;MH102
1993;27;G;MH103
1993;27;G;MH104
1993;27;G;MH105
1993;27;G;MH200
1993;27;G;MH201
1993;27;G;MH202
1993;27;G;MH203
1993;27;G;MH204
1993;27;G;MH205
1993;27;G;MH206
1993;27;G;MH207
1993;27;G;MH300
1993;27;G;MH301
1993;27;G;MH302
1993;27;G;MH303
1993;27;G;MH304
1993;27;G;MH305
1993;27;G;MH306
1993;27;G;MH307
1993;27;G;MH400
1993;27;G;MH401
1993;27;G;MH402
1993;27;G;MH403
1993;27;G;MH404
1993;28;G;F 128
1993;28;G;F 129
1993;28;G;F 228
1993;28;G;F 229
1993;28;G;F 328
1993;28;G;F 329
1993;28;G;F 428
1993;28;G;F 429
1993;28;G;LA122
1993;28;G;LA222
1993;28;G;MA044
1993;28;G;MA111
1993;28;G;MA141
1993;28;G;MA211
1993;28;G;MA311
1993;28;G;MA327
1993;28;G;MA502
1993;28;G;MC111
1993;28;G;MC211
1993;28;G;MC311
1993;28;G;ME213
1993;28;G;ME423
1993;28;G;MS128
1993;28;G;MS410
1993;28;G;MS412
1993;28;G;MS428
1993;28;G;MS430
1993;28;G;MS510
1993;28;G;MS512
1993;28;G;MS515
1993;28;G;MS528
1993;28;G;MS610
1993;28;G;MS612
1993;28;G;MS628
1993;29;G;EF107
1993;29;G;EL130
1993;29;G;EL141
1993;29;G;EL230
1993;29;G;EL330
1993;29;G;EL440
1993;29;G;EL450
1993;29;G;F 911
1993;29;G;MA911
1993;29;G;MA912
1993;29;G;MA913
1993;29;G;MA921
1993;29;G;MA922
1993;29;G;MA923
1993;29;G;MA931
1993;29;G;MA934
1993;29;G;MA942
1993;29;G;MA943
1993;29;G;MA944
1993;29;G;ME941
1993;29;G;MS921
1993;30;G;EL180
1993;30;G;HG101
1993;30;G;HG102
1993;30;G;HG103
1993;30;G;HG104
1993;30;G;HG201
1993;30;G;HG202
1993;30;G;HG203
1993;30;G;HG204
1993;30;G;HG301
1993;30;G;HG302
1993;30;G;HG303
1993;30;G;HG304
1993;30;G;HG401
1993;30;G;HG402
1993;30;G;HG403
1993;30;G;HG404
1993;31;T;CZ101
1993;31;T;CZ102
1993;31;T;CZ103
1993;31;T;CZ104
1993;31;T;CZ105
1993;31;T;CZ106
1993;31;T;CZ107
1993;31;T;CZ108
1993;31;T;CZ111
1993;31;T;CZ201
1993;31;T;CZ202
1993;31;T;CZ203
1993;31;T;CZ205
1993;31;T;CZ206
1993;31;T;CZ207
1993;31;T;CZ208
1993;31;T;CZ211
1993;31;T;CZ212
1993;31;T;CZ304
1993;31;T;CZ305
1993;31;T;CZ307
1993;31;T;CZ311
1993;31;T;CZ312
1993;31;T;CZ313
1993;31;T;CZ314
1993;31;T;CZ411
1993;31;T;CZ412
1993;31;T;CZ413
1993;31;T;CZ414
1993;31;T;CZ415
1993;31;T;CZ502
1993;31;T;CZ511
1993;31;T;CZ512
1993;31;T;CZ513
1993;31;T;CZ514
1993;31;T;CZ611
1993;31;T;CZ612
1993;31;T;CZ613
1993;31;T;CZ614
1993;31;T;CZ615
1993;32;T;CZ101
1993;32;T;CZ102
1993;32;T;CZ103
1993;32;T;CZ104
1993;32;T;CZ105
1993;32;T;CZ106
1993;32;T;CZ107
1993;32;T;CZ108
1993;32;T;CZ201
1993;32;T;CZ202
1993;32;T;CZ203
1993;32;T;CZ204
1993;32;T;CZ205
1993;32;T;CZ206
1993;32;T;CZ207
1993;32;T;CZ208
1993;32;T;CZ301
1993;32;T;CZ302
1993;32;T;CZ303
1993;32;T;CZ304
1993;32;T;CZ305
1993;32;T;CZ306
1993;32;T;CZ307
1993;32;T;CZ321
1993;32;T;CZ401
1993;32;T;CZ402
1993;32;T;CZ421
1993;32;T;CZ422
1993;32;T;CZ423
1993;32;T;CZ424
1993;32;T;CZ501
1993;32;T;CZ502
1993;32;T;CZ521
1993;32;T;CZ522
1993;32;T;CZ523
1993;32;T;CZ524
1993;32;T;CZ621
1993;32;T;CZ622
1993;32;T;CZ623
1993;32;T;CZ624
1993;33;T;CZ101
1993;33;T;CZ102
1993;33;T;CZ103
1993;33;T;CZ104
1993;33;T;CZ105
1993;33;T;CZ106
1993;33;T;CZ107
1993;33;T;CZ108
1993;33;T;CZ201
1993;33;T;CZ202
1993;33;T;CZ203
1993;33;T;CZ204
1993;33;T;CZ205
1993;33;T;CZ206
1993;33;T;CZ207
1993;33;T;CZ208
1993;33;T;CZ301
1993;33;T;CZ302
1993;33;T;CZ303
1993;33;T;CZ304
1993;33;T;CZ305
1993;33;T;CZ306
1993;33;T;CZ307
1993;33;T;CZ331
1993;33;T;CZ401
1993;33;T;CZ402
1993;33;T;CZ431
1993;33;T;CZ432
1993;33;T;CZ433
1993;33;T;CZ501
1993;33;T;CZ531
1993;33;T;CZ532
1993;33;T;CZ533
1993;33;T;CZ534
1993;33;T;CZ631
1993;33;T;CZ632
1993;34;G;BE310
1993;34;G;CE304
1993;34;G;CE738
1993;34;G;EA513
1993;34;G;EM423
1993;34;G;EM524
1993;34;G;F 128
1993;34;G;F 129
1993;34;G;F 228
1993;34;G;F 229
1993;34;G;F 313
1993;34;G;F 328
1993;34;G;F 329
1993;34;G;F 428
1993;34;G;F 429
1993;34;G;LA122
1993;34;G;LA222
1993;34;G;MA111
1993;34;G;MA141
1993;34;G;MA211
1993;34;G;MA311
1993;34;G;MC100
1993;34;G;MC101
1993;34;G;MC220
1993;34;G;MC221
1993;34;G;MC326
1993;34;G;MC327
1993;34;G;MC408
1993;34;G;MC513
1993;34;G;MC526
1993;34;G;MC527
1993;34;G;MC600
1993;34;G;MC601
1993;34;G;ME203
1993;34;G;MS211
1993;34;G;QG101
1993;34;G;QG102
1993;36;T;CZ101
1993;36;T;CZ105
1993;36;T;CZ108
1993;36;T;CZ161
1993;36;T;CZ162
1993;36;T;CZ163
1993;36;T;CZ201
1993;36;T;CZ205
1993;36;T;CZ208
1993;36;T;CZ261
1993;36;T;CZ262
1993;36;T;CZ263
1993;36;T;CZ264
1993;36;T;CZ308
1993;36;T;CZ361
1993;36;T;CZ362
1993;36;T;CZ363
1993;36;T;CZ364
1993;36;T;CZ365
1993;36;T;CZ366
1993;36;T;CZ461
1993;36;T;CZ462
1993;36;T;CZ463
1993;36;T;CZ464
1993;36;T;CZ465
1993;36;T;CZ466
1993;36;T;CZ561
1993;36;T;CZ562
1993;36;T;CZ563
1993;36;T;CZ564
1993;36;T;CZ565
1993;36;T;CZ566
1993;36;T;CZ567
1993;36;T;CZ661
1993;36;T;CZ662
1993;36;T;CZ663
1993;36;T;CZ664
1993;36;T;CZ665
1993;38;G;EP104
1993;38;G;EP105
1993;38;G;EP110
1993;38;G;EP111
1993;38;G;EP121
1993;38;G;EP130
1993;38;G;EP140
1993;38;G;EP151
1993;38;G;EP205
1993;38;G;EP210
1993;38;G;EP222
1993;38;G;EP230
1993;38;G;EP250
1993;38;G;EP261
1993;38;G;EP305
1993;38;G;EP335
1993;38;G;EP340
1993;38;G;EP359
1993;38;G;EP375
1993;38;G;EP410
1993;38;G;EP412
1993;38;G;EP442
1993;38;G;EP445
1993;38;G;EP451
1993;38;G;EP456
1993;38;G;EP457
1993;38;G;EP518
1993;38;G;EP540
1993;38;G;EP618
1993;38;G;EP765
1993;38;G;EP806
1993;38;G;EP808
1993;38;G;EP809
1993;38;G;EP865
1993;38;G;EP887
1993;39;G;CE038
1993;39;G;CE304
1993;39;G;EM312
1993;39;G;EM423
1993;39;G;EQ001
1993;39;G;EQ002
1993;39;G;EQ021
1993;39;G;EQ038
1993;39;G;EQ314
1993;39;G;EQ481
1993;39;G;EQ502
1993;39;G;EQ514
1993;39;G;EQ531
1993;39;G;EQ541
1993;39;G;EQ601
1993;39;G;EQ614
1993;39;G;EQ622
1993;39;G;EQ641
1993;39;G;EQ651
1993;39;G;EQ701
1993;39;G;EQ712
1993;39;G;EQ741
1993;39;G;EQ751
1993;39;G;EQ771
1993;39;G;EQ791
1993;39;G;EQ801
1993;39;G;EQ812
1993;39;G;EQ817
1993;39;G;EQ851
1993;39;G;EQ861
1993;39;G;EQ901
1993;39;G;EQ921
1993;39;G;EQ991
1993;39;G;ET616
1993;39;G;F 128
1993;39;G;F 129
1993;39;G;F 313
1993;39;G;F 328
1993;39;G;F 329
1993;39;G;F 428
1993;39;G;F 429
1993;39;G;MA111
1993;39;G;MA141
1993;39;G;MA211
1993;39;G;MA311
1993;39;G;MC111
1993;39;G;ME414
1993;39;G;MS211
1993;39;G;QA313
1993;39;G;QG101
1993;39;G;QG102
1993;39;G;QI241
1993;39;G;QO327
1993;39;G;QO427
1993;40;G;F 118
1993;40;G;F 119
1993;40;G;F 218
1993;40;G;F 219
1993;40;G;F 315
1993;40;G;F 318
1993;40;G;F 319
1993;40;G;F 320
1993;40;G;F 410
1993;40;G;F 415
1993;40;G;F 418
1993;40;G;F 419
1993;40;G;F 502
1993;40;G;F 510
1993;40;G;F 540
1993;40;G;F 589
1993;40;G;F 602
1993;40;G;F 689
1993;40;G;F 740
1993;40;G;F 809
1993;40;G;F 887
1993;40;G;F 888
1993;40;G;MA111
1993;40;G;MA141
1993;40;G;MA211
1993;40;G;MA311
1993;40;G;MA327
1993;40;G;MC111
1993;40;G;MS211
1993;40;G;PB101
1993;40;G;PB201
1993;40;G;QI141
1993;41;G;BE310
1993;41;G;CE304
1993;41;G;CE738
1993;41;G;CE838
1993;41;G;EA042
1993;41;G;EA078
1993;41;G;EA079
1993;41;G;EA513
1993;41;G;EA612
1993;41;G;EA616
1993;41;G;EA617
1993;41;G;EA721
1993;41;G;EA722
1993;41;G;EA772
1993;41;G;EA773
1993;41;G;EA869
1993;41;G;EA870
1993;41;G;EA877
1993;41;G;EE203
1993;41;G;EE400
1993;41;G;EE500
1993;41;G;EE511
1993;41;G;EE512
1993;41;G;EE521
1993;41;G;EE522
1993;41;G;EE540
1993;41;G;EE550
1993;41;G;EE616
1993;41;G;EE617
1993;41;G;EE722
1993;41;G;EE724
1993;41;G;EE752
1993;41;G;EE753
1993;41;G;EE826
1993;41;G;EE827
1993;41;G;EE831
1993;41;G;EE832
1993;41;G;EE881
1993;41;G;EE882
1993;41;G;EM312
1993;41;G;EM330
1993;41;G;EM423
1993;41;G;EM430
1993;41;G;EM524
1993;41;G;ET614
1993;41;G;ET615
1993;41;G;ET751
1993;41;G;ET752
1993;41;G;ET815
1993;41;G;F 128
1993;41;G;F 129
1993;41;G;F 228
1993;41;G;F 229
1993;41;G;F 313
1993;41;G;LA122
1993;41;G;LA222
1993;41;G;MA111
1993;41;G;MA141
1993;41;G;MA211
1993;41;G;MA311
1993;41;G;MC100
1993;41;G;MC101
1993;41;G;ME203
1993;41;G;MS211
1993;41;G;QG101
1993;41;G;QG102
1993;42;G;CE304
1993;42;G;CE539
1993;42;G;CE738
1993;42;G;CE838
1993;42;G;CE839
1993;42;G;EA953
1993;42;G;F 128
1993;42;G;F 129
1993;42;G;F 228
1993;42;G;F 229
1993;42;G;LA122
1993;42;G;LA222
1993;42;G;MA111
1993;42;G;MA141
1993;42;G;MA211
1993;42;G;MA311
1993;42;G;MA405
1993;42;G;MC100
1993;42;G;MC101
1993;42;G;MC220
1993;42;G;MC221
1993;42;G;MC326
1993;42;G;MC404
1993;42;G;MC408
1993;42;G;MC426
1993;42;G;MC427
1993;42;G;MC504
1993;42;G;MC505
1993;42;G;MC522
1993;42;G;MC526
1993;42;G;MC527
1993;42;G;MC600
1993;42;G;MC626
1993;42;G;MC627
1993;42;G;MC726
1993;42;G;MC902
1993;42;G;MC906
1993;42;G;MC917
1993;42;G;ME203
1993;42;G;MS211
1993;43;G;CE038
1993;43;G;EM423
1993;43;G;ET016
1993;43;G;F 128
1993;43;G;F 228
1993;43;G;F 313
1993;43;G;F 328
1993;43;G;MA111
1993;43;G;MA141
1993;43;G;MA211
1993;43;G;MA311
1993;43;G;MC111
1993;43;G;ME414
1993;43;G;MS211
1993;43;G;QA314
1993;43;G;QF335
1993;43;G;QG101
1993;43;G;QO427
1993;43;G;TA011
1993;43;G;TA012
1993;43;G;TA013
1993;43;G;TA040
1993;43;G;TA041
1993;43;G;TA042
1993;43;G;TA043
1993;43;G;TA070
1993;43;G;TA071
1993;43;G;TA072
1993;43;G;TA073
1993;43;G;TA242
1993;43;G;TA243
1993;43;G;TA244
1993;43;G;TA343
1993;43;G;TA344
1993;43;G;TA345
1993;43;G;TA415
1993;43;G;TA416
1993;43;G;TA417
1993;43;G;TA433
1993;43;G;TA501
1993;43;G;TA502
1993;43;G;TA503
1993;43;G;TA504
1993;43;G;TA530
1993;43;G;TA602
1993;43;G;TA603
1993;43;G;TA604
1993;43;G;TA605
1993;43;G;TA606
1993;43;G;TA702
1993;43;G;TA703
1993;43;G;TA704
1993;43;G;TA705
1993;43;G;TA712
1993;43;G;TA733
1993;43;G;TA801
1993;43;G;TA834
1993;43;G;TA837
1993;43;G;TA902
1993;43;G;TA903
1993;43;G;TA905
1993;44;G;CE131
1993;44;G;CE730
1993;44;G;HG022
1993;44;G;HH389
1993;44;G;HH487
1993;44;G;HZ101
1993;44;G;HZ141
1993;44;G;HZ158
1993;44;G;HZ161
1993;44;G;HZ241
1993;44;G;HZ258
1993;44;G;HZ262
1993;44;G;HZ341
1993;44;G;HZ352
1993;44;G;HZ358
1993;44;G;HZ362
1993;44;G;ME173
1993;45;G;BA110
1993;45;G;BA210
1993;45;G;BB110
1993;45;G;BF310
1993;45;G;BF410
1993;45;G;EL241
1993;45;G;EL341
1993;45;G;MH102
1993;45;G;MH103
1993;45;G;MH104
1993;45;G;MH105
1993;45;G;MH200
1993;45;G;MH201
1993;45;G;MH202
1993;45;G;MH203
1993;45;G;MH204
1993;45;G;MH205
1993;45;G;MH206
1993;45;G;MH207
1993;45;G;MH300
1993;45;G;MH301
1993;45;G;MH302
1993;45;G;MH303
1993;45;G;MH304
1993;45;G;MH305
1993;45;G;MH306
1993;45;G;MH307
1993;45;G;MH400
1993;45;G;MH401
1993;45;G;MH402
1993;45;G;MH403
1993;45;G;MH404
1993;45;G;MH601
1993;45;G;MH602
1993;45;G;MH603
1993;45;G;MH604
1993;45;G;MH605
1993;45;G;MH606
1993;45;G;MH610
1993;45;G;MH620
1993;45;G;MH630
1993;45;G;MH640
1993;46;G;BA280
1993;46;G;BB280
1993;46;G;BC181
1993;46;G;BE881
1993;46;G;BF081
1993;46;G;BF880
1993;46;G;BF980
1993;46;G;BG280
1993;46;G;BG380
1993;46;G;BG480
1993;46;G;BH280
1993;46;G;BH381
1993;46;G;BH480
1993;46;G;BL280
1993;46;G;BM381
1993;46;G;BM382
1993;46;G;BP880
1993;46;G;BT381
1993;46;G;BT481
1993;46;G;BT581
1993;46;G;BT681
1993;46;G;BT883
1993;46;G;BV380
1993;46;G;BV480
1993;46;G;BZ381
1993;46;G;BZ481
1993;46;G;BZ583
1993;46;G;BZ681
1993;46;G;EL180
1993;46;G;EL200
1993;46;G;EL300
1993;46;G;EL406
1993;46;G;EL680
1993;46;G;EL780
1993;46;G;EL781
1993;46;G;EL880
1993;46;G;EL881
1993;46;G;F 107
1993;46;G;GM280
1993;46;G;ME481
1993;46;G;MS381
1993;46;G;QG107
1994;1;G;F 118
1994;1;G;F 129
1994;1;G;F 218
1994;1;G;F 318
1994;1;G;MA044
1994;1;G;MA141
1994;1;G;MA151
1994;1;G;MA241
1994;1;G;MA251
1994;1;G;MA327
1994;1;G;MA351
1994;1;G;MA502
1994;1;G;MA553
1994;1;G;MC100
1994;1;G;MC101
1994;1;G;ME223
1994;1;G;ME224
1994;1;G;MS138
1994;1;G;MS139
1994;1;G;MS411
1994;2;G;F 128
1994;2;G;F 129
1994;2;G;F 228
1994;2;G;F 229
1994;2;G;LA122
1994;2;G;LA222
1994;2;G;MA111
1994;2;G;MA141
1994;2;G;MA211
1994;2;G;MA311
1994;2;G;MA327
1994;2;G;MC111
1994;2;G;MC211
1994;2;G;ME104
1994;2;G;ME213
1994;2;G;ME313
1994;2;G;ME321
1994;2;G;ME423
1994;2;G;ME523
1994;2;G;ME613
1994;2;G;ME622
1994;2;G;ME623
1994;2;G;ME672
1994;2;G;ME772
1994;2;G;ME872
1994;2;G;MS211
1994;2;G;MS611
1994;4;G;F 118
1994;4;G;F 129
1994;4;G;F 218
1994;4;G;F 229
1994;4;G;F 315
1994;4;G;F 318
1994;4;G;F 320
1994;4;G;F 329
1994;4;G;F 415
1994;4;G;F 418
1994;4;G;F 429
1994;4;G;F 502
1994;4;G;F 520
1994;4;G;F 589
1994;4;G;F 602
1994;4;G;F 689
1994;4;G;F 740
1994;4;G;MA044
1994;4;G;MA141
1994;4;G;MA151
1994;4;G;MA251
1994;4;G;MA327
1994;4;G;MA351
1994;4;G;MC100
1994;4;G;MC101
1994;4;G;MS138
1994;4;G;MS139
1994;4;G;MS211
1994;4;G;PB101
1994;4;G;PB201
1994;4;G;QI141
1994;5;G;BB816
1994;5;G;F 103
1994;5;G;F 328
1994;5;G;F 329
1994;5;G;F 428
1994;5;G;F 429
1994;5;G;GM861
1994;5;G;MA141
1994;5;G;MA151
1994;5;G;MC111
1994;5;G;ME414
1994;5;G;MS210
1994;5;G;QA111
1994;5;G;QA214
1994;5;G;QA215
1994;5;G;QF431
1994;5;G;QF530
1994;5;G;QF531
1994;5;G;QF732
1994;5;G;QG103
1994;5;G;QG661
1994;5;G;QI243
1994;5;G;QI343
1994;5;G;QI442
1994;5;G;QI843
1994;5;G;QO321
1994;5;G;QO421
1994;5;G;QO522
1994;5;G;QO551
1994;5;G;QO622
1994;6;G;BA280
1994;6;G;BB280
1994;6;G;BC180
1994;6;G;BD190
1994;6;G;BE180
1994;6;G;BE480
1994;6;G;BF480
1994;6;G;BG280
1994;6;G;BG380
1994;6;G;BG480
1994;6;G;BH280
1994;6;G;BH381
1994;6;G;BH480
1994;6;G;BL280
1994;6;G;BM381
1994;6;G;BM382
1994;6;G;BP480
1994;6;G;BT280
1994;6;G;BT380
1994;6;G;BT480
1994;6;G;BV380
